mass No Yp H2/H He3/H Li7/H Li6/H Be7/H 
7.01 3 2.500e-01 2.616e-05 1.053e-05 5.080e-10 1.168e-14 4.774e-10 
7.01 4 2.523e-01 2.764e-05 1.076e-05 4.806e-10 1.249e-14 4.479e-10 
7.11 1 2.489e-01 2.516e-05 1.042e-05 5.305e-10 1.117e-14 5.007e-10 
7.11 2 2.500e-01 2.616e-05 1.053e-05 5.081e-10 1.168e-14 4.775e-10 
7.11 3 2.499e-01 2.613e-05 1.052e-05 5.087e-10 1.166e-14 4.781e-10 
7.11 4 2.523e-01 2.758e-05 1.075e-05 4.818e-10 1.245e-14 4.491e-10 
7.21 1 2.489e-01 2.514e-05 1.042e-05 5.308e-10 1.117e-14 5.011e-10 
7.21 2 2.499e-01 2.613e-05 1.052e-05 5.088e-10 1.166e-14 4.782e-10 
7.21 3 2.499e-01 2.610e-05 1.052e-05 5.093e-10 1.165e-14 4.787e-10 
7.21 4 2.522e-01 2.752e-05 1.074e-05 4.829e-10 1.242e-14 4.504e-10 
7.31 1 2.489e-01 2.513e-05 1.042e-05 5.311e-10 1.116e-14 5.014e-10 
7.31 2 2.499e-01 2.609e-05 1.052e-05 5.094e-10 1.165e-14 4.788e-10 
7.31 3 2.499e-01 2.607e-05 1.051e-05 5.099e-10 1.163e-14 4.794e-10 
7.31 4 2.521e-01 2.746e-05 1.073e-05 4.840e-10 1.239e-14 4.516e-10 
7.41 1 2.488e-01 2.511e-05 1.041e-05 5.315e-10 1.115e-14 5.018e-10 
7.41 2 2.499e-01 2.606e-05 1.051e-05 5.100e-10 1.163e-14 4.795e-10 
7.41 3 2.498e-01 2.604e-05 1.051e-05 5.105e-10 1.162e-14 4.800e-10 
7.41 4 2.520e-01 2.740e-05 1.072e-05 4.852e-10 1.236e-14 4.528e-10 
7.51 1 2.488e-01 2.510e-05 1.041e-05 5.318e-10 1.114e-14 5.021e-10 
7.51 2 2.498e-01 2.604e-05 1.050e-05 5.107e-10 1.162e-14 4.802e-10 
7.51 3 2.498e-01 2.601e-05 1.050e-05 5.111e-10 1.160e-14 4.806e-10 
7.51 4 2.519e-01 2.735e-05 1.071e-05 4.863e-10 1.233e-14 4.540e-10 
7.61 1 2.488e-01 2.509e-05 1.041e-05 5.321e-10 1.114e-14 5.025e-10 
7.61 2 2.498e-01 2.601e-05 1.050e-05 5.113e-10 1.160e-14 4.808e-10 
7.61 3 2.497e-01 2.599e-05 1.049e-05 5.117e-10 1.159e-14 4.813e-10 
7.61 4 2.518e-01 2.729e-05 1.070e-05 4.874e-10 1.230e-14 4.552e-10 
7.71 1 2.488e-01 2.507e-05 1.041e-05 5.324e-10 1.113e-14 5.028e-10 
7.71 2 2.497e-01 2.598e-05 1.049e-05 5.119e-10 1.159e-14 4.815e-10 
7.71 3 2.497e-01 2.595e-05 1.049e-05 5.123e-10 1.157e-14 4.818e-10 
7.71 4 2.517e-01 2.721e-05 1.070e-05 4.886e-10 1.225e-14 4.565e-10 
7.81 1 2.488e-01 2.506e-05 1.040e-05 5.327e-10 1.112e-14 5.031e-10 
7.81 2 2.497e-01 2.594e-05 1.049e-05 5.125e-10 1.157e-14 4.820e-10 
7.81 3 2.497e-01 2.593e-05 1.049e-05 5.128e-10 1.156e-14 4.824e-10 
7.81 4 2.517e-01 2.713e-05 1.070e-05 4.897e-10 1.221e-14 4.578e-10 
7.91 1 2.488e-01 2.505e-05 1.040e-05 5.330e-10 1.112e-14 5.034e-10 
7.91 2 2.496e-01 2.592e-05 1.049e-05 5.131e-10 1.155e-14 4.826e-10 
7.91 3 2.496e-01 2.589e-05 1.049e-05 5.134e-10 1.154e-14 4.829e-10 
7.91 4 2.516e-01 2.707e-05 1.069e-05 4.908e-10 1.218e-14 4.589e-10 
8.01 1 2.487e-01 2.503e-05 1.040e-05 5.333e-10 1.111e-14 5.038e-10 
8.01 2 2.496e-01 2.588e-05 1.048e-05 5.136e-10 1.154e-14 4.832e-10 
8.01 3 2.496e-01 2.587e-05 1.048e-05 5.140e-10 1.153e-14 4.835e-10 
8.01 4 2.515e-01 2.702e-05 1.068e-05 4.919e-10 1.215e-14 4.601e-10 
8.11 1 2.487e-01 2.502e-05 1.040e-05 5.336e-10 1.110e-14 5.041e-10 
8.11 2 2.496e-01 2.586e-05 1.048e-05 5.142e-10 1.152e-14 4.838e-10 
8.11 3 2.495e-01 2.584e-05 1.048e-05 5.145e-10 1.152e-14 4.841e-10 
8.11 4 2.514e-01 2.697e-05 1.067e-05 4.929e-10 1.213e-14 4.611e-10 
8.21 1 2.487e-01 2.501e-05 1.039e-05 5.339e-10 1.110e-14 5.044e-10 
8.21 2 2.495e-01 2.583e-05 1.047e-05 5.148e-10 1.151e-14 4.844e-10 
8.21 3 2.495e-01 2.582e-05 1.047e-05 5.151e-10 1.150e-14 4.847e-10 
8.21 4 2.513e-01 2.692e-05 1.066e-05 4.939e-10 1.210e-14 4.622e-10 
8.31 1 2.487e-01 2.500e-05 1.039e-05 5.342e-10 1.109e-14 5.047e-10 
8.31 2 2.495e-01 2.581e-05 1.047e-05 5.153e-10 1.150e-14 4.850e-10 
8.31 3 2.495e-01 2.579e-05 1.047e-05 5.156e-10 1.149e-14 4.852e-10 
8.31 4 2.512e-01 2.686e-05 1.065e-05 4.947e-10 1.207e-14 4.631e-10 
8.41 1 2.487e-01 2.498e-05 1.039e-05 5.345e-10 1.108e-14 5.050e-10 
8.41 2 2.495e-01 2.578e-05 1.046e-05 5.158e-10 1.148e-14 4.855e-10 
8.41 3 2.494e-01 2.577e-05 1.046e-05 5.161e-10 1.148e-14 4.858e-10 
8.41 4 2.512e-01 2.680e-05 1.065e-05 4.955e-10 1.204e-14 4.640e-10 
8.51 1 2.486e-01 2.497e-05 1.039e-05 5.348e-10 1.108e-14 5.052e-10 
8.51 2 2.494e-01 2.576e-05 1.046e-05 5.164e-10 1.147e-14 4.861e-10 
8.51 3 2.494e-01 2.575e-05 1.046e-05 5.166e-10 1.146e-14 4.863e-10 
8.51 4 2.511e-01 2.675e-05 1.064e-05 4.964e-10 1.201e-14 4.650e-10 
8.61 1 2.486e-01 2.496e-05 1.039e-05 5.350e-10 1.107e-14 5.055e-10 
8.61 2 2.494e-01 2.573e-05 1.046e-05 5.169e-10 1.146e-14 4.866e-10 
8.61 3 2.494e-01 2.572e-05 1.045e-05 5.172e-10 1.145e-14 4.870e-10 
8.61 4 2.510e-01 2.670e-05 1.063e-05 4.974e-10 1.198e-14 4.660e-10 
8.71 1 2.486e-01 2.495e-05 1.038e-05 5.353e-10 1.107e-14 5.058e-10 
8.71 2 2.494e-01 2.571e-05 1.045e-05 5.175e-10 1.145e-14 4.873e-10 
8.71 3 2.493e-01 2.561e-05 1.048e-05 5.181e-10 1.140e-14 4.880e-10 
8.71 4 2.509e-01 2.666e-05 1.062e-05 4.983e-10 1.196e-14 4.669e-10 
8.81 1 2.486e-01 2.494e-05 1.038e-05 5.355e-10 1.106e-14 5.061e-10 
8.81 2 2.493e-01 2.560e-05 1.048e-05 5.184e-10 1.139e-14 4.883e-10 
8.81 3 2.493e-01 2.559e-05 1.048e-05 5.186e-10 1.139e-14 4.885e-10 
8.81 4 2.509e-01 2.661e-05 1.062e-05 4.992e-10 1.194e-14 4.679e-10 
8.91 1 2.486e-01 2.493e-05 1.038e-05 5.358e-10 1.105e-14 5.064e-10 
8.91 2 2.493e-01 2.557e-05 1.047e-05 5.189e-10 1.138e-14 4.888e-10 
8.91 3 2.493e-01 2.557e-05 1.047e-05 5.191e-10 1.138e-14 4.890e-10 
8.91 4 2.508e-01 2.657e-05 1.061e-05 5.000e-10 1.191e-14 4.687e-10 
9.01 1 2.486e-01 2.492e-05 1.038e-05 5.360e-10 1.105e-14 5.066e-10 
9.01 2 2.493e-01 2.555e-05 1.047e-05 5.194e-10 1.137e-14 4.893e-10 
9.01 3 2.492e-01 2.558e-05 1.043e-05 5.209e-10 1.138e-14 4.908e-10 
9.01 4 2.507e-01 2.653e-05 1.060e-05 5.009e-10 1.189e-14 4.697e-10 
9.11 1 2.486e-01 2.491e-05 1.037e-05 5.363e-10 1.104e-14 5.069e-10 
9.11 2 2.492e-01 2.557e-05 1.043e-05 5.212e-10 1.137e-14 4.911e-10 
9.11 3 2.492e-01 2.556e-05 1.043e-05 5.214e-10 1.137e-14 4.913e-10 
9.11 4 2.507e-01 2.648e-05 1.059e-05 5.017e-10 1.187e-14 4.706e-10 
9.21 1 2.485e-01 2.490e-05 1.037e-05 5.365e-10 1.104e-14 5.071e-10 
9.21 2 2.492e-01 2.555e-05 1.042e-05 5.217e-10 1.136e-14 4.916e-10 
9.21 3 2.492e-01 2.536e-05 1.044e-05 5.260e-10 1.128e-14 4.960e-10 
9.21 4 2.506e-01 2.644e-05 1.058e-05 5.026e-10 1.184e-14 4.715e-10 
9.31 1 2.485e-01 2.489e-05 1.037e-05 5.368e-10 1.103e-14 5.074e-10 
9.31 2 2.492e-01 2.529e-05 1.045e-05 5.277e-10 1.125e-14 4.978e-10 
9.31 3 2.491e-01 2.528e-05 1.045e-05 5.279e-10 1.124e-14 4.980e-10 
9.31 4 2.505e-01 2.640e-05 1.057e-05 5.034e-10 1.182e-14 4.724e-10 
9.41 1 2.485e-01 2.488e-05 1.037e-05 5.370e-10 1.103e-14 5.076e-10 
9.41 2 2.491e-01 2.527e-05 1.044e-05 5.282e-10 1.124e-14 4.983e-10 
9.41 3 2.491e-01 2.526e-05 1.044e-05 5.283e-10 1.123e-14 4.984e-10 
9.41 4 2.505e-01 2.636e-05 1.057e-05 5.042e-10 1.180e-14 4.733e-10 
9.51 1 2.485e-01 2.487e-05 1.037e-05 5.372e-10 1.102e-14 5.079e-10 
9.51 2 2.491e-01 2.525e-05 1.044e-05 5.286e-10 1.122e-14 4.988e-10 
9.51 3 2.491e-01 2.524e-05 1.044e-05 5.288e-10 1.122e-14 4.989e-10 
9.51 4 2.504e-01 2.632e-05 1.056e-05 5.050e-10 1.178e-14 4.741e-10 
9.61 1 2.485e-01 2.483e-05 1.037e-05 5.375e-10 1.101e-14 5.082e-10 
9.61 2 2.491e-01 2.523e-05 1.044e-05 5.291e-10 1.121e-14 4.992e-10 
9.61 3 2.491e-01 2.522e-05 1.044e-05 5.292e-10 1.121e-14 4.993e-10 
9.61 4 2.503e-01 2.629e-05 1.055e-05 5.058e-10 1.176e-14 4.750e-10 
9.71 1 2.485e-01 2.482e-05 1.037e-05 5.377e-10 1.100e-14 5.084e-10 
9.71 2 2.490e-01 2.521e-05 1.043e-05 5.295e-10 1.120e-14 4.997e-10 
9.71 3 2.490e-01 2.520e-05 1.043e-05 5.296e-10 1.120e-14 4.998e-10 
9.71 4 2.503e-01 2.625e-05 1.054e-05 5.066e-10 1.174e-14 4.758e-10 
9.81 1 2.485e-01 2.482e-05 1.037e-05 5.379e-10 1.100e-14 5.086e-10 
9.81 2 2.490e-01 2.519e-05 1.043e-05 5.299e-10 1.120e-14 5.001e-10 
9.81 3 2.490e-01 2.519e-05 1.043e-05 5.300e-10 1.119e-14 5.002e-10 
9.81 4 2.502e-01 2.621e-05 1.054e-05 5.073e-10 1.172e-14 4.766e-10 
9.91 1 2.484e-01 2.481e-05 1.037e-05 5.381e-10 1.099e-14 5.089e-10 
9.91 2 2.490e-01 2.517e-05 1.043e-05 5.303e-10 1.119e-14 5.005e-10 
9.91 3 2.490e-01 2.517e-05 1.043e-05 5.304e-10 1.118e-14 5.006e-10 
9.91 4 2.501e-01 2.618e-05 1.053e-05 5.081e-10 1.170e-14 4.774e-10 
10.01 1 2.484e-01 2.478e-05 1.037e-05 5.384e-10 1.098e-14 5.092e-10 
10.01 2 2.490e-01 2.516e-05 1.042e-05 5.307e-10 1.118e-14 5.009e-10 
10.01 3 2.490e-01 2.515e-05 1.042e-05 5.308e-10 1.117e-14 5.010e-10 
10.01 4 2.501e-01 2.614e-05 1.052e-05 5.088e-10 1.168e-14 4.782e-10 
10.11 1 2.484e-01 2.477e-05 1.037e-05 5.386e-10 1.097e-14 5.094e-10 
10.11 2 2.489e-01 2.514e-05 1.042e-05 5.311e-10 1.117e-14 5.014e-10 
10.11 3 2.489e-01 2.513e-05 1.042e-05 5.312e-10 1.117e-14 5.015e-10 
10.11 4 2.500e-01 2.610e-05 1.052e-05 5.095e-10 1.166e-14 4.789e-10 
10.21 1 2.484e-01 2.476e-05 1.037e-05 5.388e-10 1.097e-14 5.096e-10 
10.21 2 2.489e-01 2.512e-05 1.042e-05 5.315e-10 1.116e-14 5.018e-10 
10.21 3 2.489e-01 2.512e-05 1.042e-05 5.315e-10 1.116e-14 5.018e-10 
10.21 4 2.500e-01 2.607e-05 1.051e-05 5.102e-10 1.164e-14 4.797e-10 
10.31 1 2.484e-01 2.475e-05 1.037e-05 5.390e-10 1.097e-14 5.098e-10 
10.31 2 2.489e-01 2.511e-05 1.041e-05 5.318e-10 1.115e-14 5.022e-10 
10.31 3 2.489e-01 2.510e-05 1.041e-05 5.319e-10 1.115e-14 5.022e-10 
10.31 4 2.499e-01 2.604e-05 1.050e-05 5.109e-10 1.162e-14 4.804e-10 
10.41 1 2.484e-01 2.474e-05 1.037e-05 5.392e-10 1.096e-14 5.100e-10 
10.41 2 2.489e-01 2.509e-05 1.041e-05 5.322e-10 1.114e-14 5.025e-10 
10.41 3 2.488e-01 2.509e-05 1.041e-05 5.323e-10 1.114e-14 5.026e-10 
10.41 4 2.499e-01 2.600e-05 1.050e-05 5.116e-10 1.161e-14 4.811e-10 
10.51 1 2.484e-01 2.474e-05 1.036e-05 5.393e-10 1.096e-14 5.102e-10 
10.51 2 2.488e-01 2.507e-05 1.041e-05 5.326e-10 1.113e-14 5.029e-10 
10.51 3 2.488e-01 2.507e-05 1.041e-05 5.326e-10 1.113e-14 5.030e-10 
10.51 4 2.498e-01 2.597e-05 1.049e-05 5.123e-10 1.159e-14 4.819e-10 
10.61 1 2.484e-01 2.473e-05 1.036e-05 5.395e-10 1.095e-14 5.104e-10 
10.61 2 2.488e-01 2.506e-05 1.040e-05 5.329e-10 1.112e-14 5.033e-10 
10.61 3 2.488e-01 2.505e-05 1.040e-05 5.330e-10 1.112e-14 5.033e-10 
10.61 4 2.498e-01 2.593e-05 1.049e-05 5.129e-10 1.157e-14 4.825e-10 
10.71 1 2.483e-01 2.472e-05 1.036e-05 5.397e-10 1.095e-14 5.106e-10 
10.71 2 2.488e-01 2.504e-05 1.040e-05 5.332e-10 1.112e-14 5.036e-10 
10.71 3 2.488e-01 2.504e-05 1.040e-05 5.333e-10 1.112e-14 5.037e-10 
10.71 4 2.497e-01 2.590e-05 1.049e-05 5.136e-10 1.155e-14 4.831e-10 
10.81 1 2.483e-01 2.471e-05 1.036e-05 5.399e-10 1.095e-14 5.107e-10 
10.81 2 2.488e-01 2.503e-05 1.040e-05 5.336e-10 1.111e-14 5.040e-10 
10.81 3 2.488e-01 2.502e-05 1.040e-05 5.336e-10 1.111e-14 5.041e-10 
10.81 4 2.497e-01 2.587e-05 1.048e-05 5.142e-10 1.153e-14 4.838e-10 
10.91 1 2.483e-01 2.471e-05 1.036e-05 5.400e-10 1.094e-14 5.109e-10 
10.91 2 2.487e-01 2.501e-05 1.040e-05 5.339e-10 1.110e-14 5.043e-10 
10.91 3 2.487e-01 2.501e-05 1.040e-05 5.340e-10 1.110e-14 5.044e-10 
10.91 4 2.496e-01 2.584e-05 1.048e-05 5.148e-10 1.152e-14 4.844e-10 
11.01 1 2.483e-01 2.470e-05 1.036e-05 5.402e-10 1.094e-14 5.111e-10 
11.01 2 2.487e-01 2.500e-05 1.039e-05 5.342e-10 1.109e-14 5.047e-10 
11.01 3 2.487e-01 2.500e-05 1.039e-05 5.343e-10 1.109e-14 5.047e-10 
11.01 4 2.496e-01 2.581e-05 1.047e-05 5.154e-10 1.150e-14 4.851e-10 
11.11 1 2.483e-01 2.469e-05 1.036e-05 5.404e-10 1.094e-14 5.112e-10 
11.11 2 2.487e-01 2.498e-05 1.039e-05 5.345e-10 1.109e-14 5.050e-10 
11.11 3 2.487e-01 2.498e-05 1.039e-05 5.346e-10 1.109e-14 5.051e-10 
11.11 4 2.495e-01 2.578e-05 1.046e-05 5.160e-10 1.149e-14 4.857e-10 
11.21 1 2.483e-01 2.469e-05 1.035e-05 5.405e-10 1.093e-14 5.114e-10 
11.21 2 2.487e-01 2.497e-05 1.039e-05 5.348e-10 1.108e-14 5.053e-10 
11.21 3 2.487e-01 2.497e-05 1.039e-05 5.349e-10 1.108e-14 5.054e-10 
11.21 4 2.495e-01 2.575e-05 1.046e-05 5.166e-10 1.147e-14 4.863e-10 
11.31 1 2.483e-01 2.468e-05 1.035e-05 5.407e-10 1.093e-14 5.116e-10 
11.31 2 2.487e-01 2.496e-05 1.039e-05 5.351e-10 1.107e-14 5.056e-10 
11.31 3 2.487e-01 2.496e-05 1.038e-05 5.352e-10 1.107e-14 5.057e-10 
11.31 4 2.494e-01 2.573e-05 1.045e-05 5.172e-10 1.146e-14 4.869e-10 
11.41 1 2.483e-01 2.467e-05 1.035e-05 5.408e-10 1.093e-14 5.117e-10 
11.41 2 2.486e-01 2.495e-05 1.038e-05 5.354e-10 1.107e-14 5.059e-10 
11.41 3 2.486e-01 2.494e-05 1.038e-05 5.355e-10 1.106e-14 5.060e-10 
11.41 4 2.494e-01 2.561e-05 1.048e-05 5.183e-10 1.140e-14 4.881e-10 
11.51 1 2.483e-01 2.467e-05 1.035e-05 5.409e-10 1.092e-14 5.119e-10 
11.51 2 2.486e-01 2.493e-05 1.038e-05 5.357e-10 1.106e-14 5.062e-10 
11.51 3 2.486e-01 2.493e-05 1.038e-05 5.357e-10 1.106e-14 5.063e-10 
11.51 4 2.494e-01 2.559e-05 1.048e-05 5.188e-10 1.139e-14 4.886e-10 
11.61 1 2.483e-01 2.466e-05 1.035e-05 5.411e-10 1.092e-14 5.120e-10 
11.61 2 2.486e-01 2.492e-05 1.038e-05 5.360e-10 1.105e-14 5.065e-10 
11.61 3 2.486e-01 2.492e-05 1.038e-05 5.360e-10 1.105e-14 5.066e-10 
11.61 4 2.493e-01 2.556e-05 1.047e-05 5.193e-10 1.138e-14 4.892e-10 
11.71 1 2.482e-01 2.466e-05 1.035e-05 5.412e-10 1.092e-14 5.121e-10 
11.71 2 2.486e-01 2.491e-05 1.038e-05 5.363e-10 1.105e-14 5.068e-10 
11.71 3 2.486e-01 2.491e-05 1.038e-05 5.363e-10 1.105e-14 5.069e-10 
11.71 4 2.493e-01 2.557e-05 1.043e-05 5.212e-10 1.138e-14 4.911e-10 
11.81 1 2.482e-01 2.465e-05 1.035e-05 5.413e-10 1.091e-14 5.123e-10 
11.81 2 2.486e-01 2.490e-05 1.037e-05 5.365e-10 1.104e-14 5.071e-10 
11.81 3 2.486e-01 2.490e-05 1.037e-05 5.365e-10 1.104e-14 5.071e-10 
11.81 4 2.492e-01 2.555e-05 1.042e-05 5.217e-10 1.137e-14 4.916e-10 
11.91 1 2.482e-01 2.465e-05 1.035e-05 5.414e-10 1.091e-14 5.124e-10 
11.91 2 2.485e-01 2.489e-05 1.037e-05 5.368e-10 1.103e-14 5.074e-10 
11.91 3 2.485e-01 2.489e-05 1.037e-05 5.368e-10 1.103e-14 5.074e-10 
11.91 4 2.492e-01 2.529e-05 1.045e-05 5.278e-10 1.125e-14 4.979e-10 
12.01 1 2.482e-01 2.464e-05 1.034e-05 5.416e-10 1.091e-14 5.125e-10 
12.01 2 2.485e-01 2.488e-05 1.037e-05 5.370e-10 1.103e-14 5.077e-10 
12.01 3 2.485e-01 2.487e-05 1.037e-05 5.371e-10 1.103e-14 5.077e-10 
12.01 4 2.492e-01 2.527e-05 1.044e-05 5.283e-10 1.124e-14 4.984e-10 
12.11 1 2.482e-01 2.464e-05 1.034e-05 5.417e-10 1.091e-14 5.127e-10 
12.11 2 2.485e-01 2.487e-05 1.037e-05 5.373e-10 1.102e-14 5.079e-10 
12.11 3 2.485e-01 2.486e-05 1.037e-05 5.373e-10 1.102e-14 5.079e-10 
12.11 4 2.491e-01 2.524e-05 1.044e-05 5.288e-10 1.123e-14 4.989e-10 
12.21 1 2.482e-01 2.463e-05 1.034e-05 5.418e-10 1.090e-14 5.128e-10 
12.21 2 2.485e-01 2.483e-05 1.037e-05 5.376e-10 1.101e-14 5.083e-10 
12.21 3 2.485e-01 2.483e-05 1.037e-05 5.376e-10 1.101e-14 5.083e-10 
12.21 4 2.491e-01 2.522e-05 1.044e-05 5.293e-10 1.121e-14 4.994e-10 
12.31 1 2.482e-01 2.463e-05 1.034e-05 5.419e-10 1.090e-14 5.129e-10 
12.31 2 2.485e-01 2.482e-05 1.037e-05 5.378e-10 1.100e-14 5.085e-10 
12.31 3 2.485e-01 2.482e-05 1.037e-05 5.378e-10 1.100e-14 5.085e-10 
12.31 4 2.491e-01 2.520e-05 1.043e-05 5.297e-10 1.120e-14 4.999e-10 
12.41 1 2.482e-01 2.462e-05 1.034e-05 5.421e-10 1.090e-14 5.131e-10 
12.41 2 2.485e-01 2.481e-05 1.037e-05 5.380e-10 1.100e-14 5.087e-10 
12.41 3 2.485e-01 2.481e-05 1.037e-05 5.380e-10 1.100e-14 5.088e-10 
12.41 4 2.490e-01 2.518e-05 1.043e-05 5.302e-10 1.119e-14 5.004e-10 
12.51 1 2.482e-01 2.461e-05 1.034e-05 5.422e-10 1.089e-14 5.132e-10 
12.51 2 2.484e-01 2.478e-05 1.037e-05 5.383e-10 1.098e-14 5.091e-10 
12.51 3 2.484e-01 2.478e-05 1.037e-05 5.383e-10 1.098e-14 5.091e-10 
12.51 4 2.490e-01 2.516e-05 1.042e-05 5.306e-10 1.118e-14 5.008e-10 
12.61 1 2.482e-01 2.461e-05 1.034e-05 5.423e-10 1.089e-14 5.133e-10 
12.61 2 2.484e-01 2.477e-05 1.037e-05 5.385e-10 1.098e-14 5.093e-10 
12.61 3 2.484e-01 2.477e-05 1.037e-05 5.386e-10 1.098e-14 5.093e-10 
12.61 4 2.490e-01 2.515e-05 1.042e-05 5.310e-10 1.117e-14 5.013e-10 
12.71 1 2.482e-01 2.460e-05 1.034e-05 5.424e-10 1.089e-14 5.135e-10 
12.71 2 2.484e-01 2.476e-05 1.037e-05 5.387e-10 1.097e-14 5.095e-10 
12.71 3 2.484e-01 2.476e-05 1.037e-05 5.388e-10 1.097e-14 5.096e-10 
12.71 4 2.489e-01 2.513e-05 1.042e-05 5.314e-10 1.116e-14 5.017e-10 
12.81 1 2.482e-01 2.460e-05 1.034e-05 5.425e-10 1.089e-14 5.136e-10 
12.81 2 2.484e-01 2.475e-05 1.037e-05 5.390e-10 1.097e-14 5.098e-10 
12.81 3 2.484e-01 2.475e-05 1.037e-05 5.390e-10 1.097e-14 5.098e-10 
12.81 4 2.489e-01 2.511e-05 1.041e-05 5.318e-10 1.115e-14 5.021e-10 
12.91 1 2.482e-01 2.460e-05 1.034e-05 5.426e-10 1.088e-14 5.137e-10 
12.91 2 2.484e-01 2.475e-05 1.037e-05 5.392e-10 1.096e-14 5.100e-10 
12.91 3 2.484e-01 2.474e-05 1.037e-05 5.392e-10 1.096e-14 5.100e-10 
12.91 4 2.489e-01 2.509e-05 1.041e-05 5.322e-10 1.114e-14 5.025e-10 
13.01 1 2.482e-01 2.459e-05 1.034e-05 5.427e-10 1.088e-14 5.138e-10 
13.01 2 2.484e-01 2.474e-05 1.036e-05 5.394e-10 1.096e-14 5.102e-10 
13.01 3 2.484e-01 2.474e-05 1.036e-05 5.394e-10 1.096e-14 5.102e-10 
13.01 4 2.489e-01 2.507e-05 1.041e-05 5.326e-10 1.113e-14 5.029e-10 
13.11 1 2.481e-01 2.459e-05 1.033e-05 5.428e-10 1.088e-14 5.139e-10 
13.11 2 2.484e-01 2.473e-05 1.036e-05 5.395e-10 1.095e-14 5.104e-10 
13.11 3 2.484e-01 2.473e-05 1.036e-05 5.396e-10 1.095e-14 5.104e-10 
13.11 4 2.488e-01 2.506e-05 1.040e-05 5.330e-10 1.113e-14 5.033e-10 
13.21 1 2.481e-01 2.458e-05 1.033e-05 5.429e-10 1.088e-14 5.140e-10 
13.21 2 2.484e-01 2.472e-05 1.036e-05 5.397e-10 1.095e-14 5.106e-10 
13.21 3 2.484e-01 2.472e-05 1.036e-05 5.397e-10 1.095e-14 5.106e-10 
13.21 4 2.488e-01 2.504e-05 1.040e-05 5.333e-10 1.112e-14 5.037e-10 
13.31 1 2.481e-01 2.458e-05 1.033e-05 5.430e-10 1.088e-14 5.141e-10 
13.31 2 2.483e-01 2.471e-05 1.036e-05 5.399e-10 1.095e-14 5.108e-10 
13.31 3 2.483e-01 2.471e-05 1.036e-05 5.399e-10 1.095e-14 5.108e-10 
13.31 4 2.488e-01 2.502e-05 1.040e-05 5.337e-10 1.111e-14 5.041e-10 
13.41 1 2.481e-01 2.458e-05 1.033e-05 5.431e-10 1.087e-14 5.142e-10 
13.41 2 2.483e-01 2.470e-05 1.036e-05 5.401e-10 1.094e-14 5.110e-10 
13.41 3 2.483e-01 2.470e-05 1.036e-05 5.401e-10 1.094e-14 5.110e-10 
13.41 4 2.487e-01 2.501e-05 1.039e-05 5.340e-10 1.110e-14 5.045e-10 
13.51 1 2.481e-01 2.457e-05 1.033e-05 5.432e-10 1.087e-14 5.143e-10 
13.51 2 2.483e-01 2.470e-05 1.036e-05 5.403e-10 1.094e-14 5.111e-10 
13.51 3 2.483e-01 2.470e-05 1.036e-05 5.403e-10 1.094e-14 5.112e-10 
13.51 4 2.487e-01 2.499e-05 1.039e-05 5.344e-10 1.109e-14 5.048e-10 
13.61 1 2.481e-01 2.457e-05 1.033e-05 5.433e-10 1.087e-14 5.144e-10 
13.61 2 2.483e-01 2.469e-05 1.036e-05 5.404e-10 1.093e-14 5.113e-10 
13.61 3 2.483e-01 2.469e-05 1.036e-05 5.404e-10 1.093e-14 5.113e-10 
13.61 4 2.487e-01 2.498e-05 1.039e-05 5.347e-10 1.108e-14 5.052e-10 
13.71 1 2.481e-01 2.456e-05 1.033e-05 5.434e-10 1.087e-14 5.144e-10 
13.71 2 2.483e-01 2.468e-05 1.035e-05 5.406e-10 1.093e-14 5.115e-10 
13.71 3 2.483e-01 2.468e-05 1.035e-05 5.406e-10 1.093e-14 5.115e-10 
13.71 4 2.487e-01 2.497e-05 1.039e-05 5.350e-10 1.108e-14 5.055e-10 
13.81 1 2.481e-01 2.456e-05 1.033e-05 5.434e-10 1.087e-14 5.145e-10 
13.81 2 2.483e-01 2.468e-05 1.035e-05 5.408e-10 1.093e-14 5.117e-10 
13.81 3 2.483e-01 2.468e-05 1.035e-05 5.408e-10 1.093e-14 5.117e-10 
13.81 4 2.487e-01 2.495e-05 1.038e-05 5.353e-10 1.107e-14 5.059e-10 
13.91 1 2.481e-01 2.456e-05 1.033e-05 5.435e-10 1.086e-14 5.146e-10 
13.91 2 2.483e-01 2.467e-05 1.035e-05 5.409e-10 1.092e-14 5.118e-10 
13.91 3 2.483e-01 2.467e-05 1.035e-05 5.409e-10 1.092e-14 5.118e-10 
13.91 4 2.486e-01 2.494e-05 1.038e-05 5.356e-10 1.106e-14 5.062e-10 
14.01 1 2.481e-01 2.455e-05 1.033e-05 5.436e-10 1.086e-14 5.147e-10 
14.01 2 2.483e-01 2.466e-05 1.035e-05 5.411e-10 1.092e-14 5.120e-10 
14.01 3 2.483e-01 2.466e-05 1.035e-05 5.411e-10 1.092e-14 5.120e-10 
14.01 4 2.486e-01 2.492e-05 1.038e-05 5.359e-10 1.106e-14 5.065e-10 
14.11 1 2.481e-01 2.455e-05 1.033e-05 5.437e-10 1.086e-14 5.148e-10 
14.11 2 2.483e-01 2.466e-05 1.035e-05 5.412e-10 1.092e-14 5.122e-10 
14.11 3 2.483e-01 2.466e-05 1.035e-05 5.412e-10 1.092e-14 5.122e-10 
